unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
00100c5d-7c00-4d26-abc8-e4617620065a,0.25,0.23,ab4a70858e,0.1589796245098114,-8.059701492537314,36.74528301886792,0.0,14.32,29,6,0,0.0,2,4.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.25__dur_0.23.h5
0182bdda-622d-402d-abf6-e0cfea96c884,0.0,0.08,ab4a70858e,0.33353284001350403,-18.80597014925373,11.650943396226417,0.0,7.16,23,20,0,0.0,0,2.0,9,0.1,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.08.h5
0226dedb-f0f5-4335-96d4-6f760eb43b22,0.0,0.08,ab4a70858e,0.266742467880249,-34.92537313432835,2.6886792452830193,22.515923572829163,7.16,14,25,9,2.827433388230814,0,2.0,9,0.1,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.08.h5
024e9db3-b46a-4cd4-aaf8-a76bb063f901,0.0,0.13,ab4a70858e,0.11934791505336761,-11.64179104477612,-20.61320754716981,157.4840764271708,14.32,27,38,7,2.199114857512855,2,4.0,2,0.03,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.13.h5
02c077a1-c31c-44bb-a2f5-a89b88e75ede,0.2,0.13,ab4a70858e,0.08151618391275406,-56.417910447761194,42.12264150943396,0.0,14.32,2,3,0,0.0,2,4.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.2__dur_0.13.h5
037ad623-62ab-45be-8da1-3ca75424969f,0.01,0.03,ab4a70858e,0.24347266554832458,-34.92537313432835,11.650943396226417,22.515923572829163,7.16,14,20,9,2.827433388230814,0,2.0,9,0.1,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.03.h5
03a0f48b-8f89-48b6-adf6-9dc4de1fdf6a,0.0,0.13,ab4a70858e,0.1796046495437622,-13.43283582089552,-11.650943396226417,112.48408527317332,17.91,26,33,5,1.5707963267948966,3,5.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.13.h5
03f91e2d-082b-4426-a8bb-3a38b08e29bf,0.0,0.13,ab4a70858e,0.0887792780995369,-2.6865671641791025,27.783018867924525,0.0,14.32,32,11,0,0.0,2,4.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.13.h5
0430b671-39fc-42e7-a418-93c07c834137,0.02,0.23,ab4a70858e,0.09130393713712692,-20.59701492537313,-0.8962264150943398,157.4840764271708,21.49,22,27,7,2.199114857512855,4,6.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.02__dur_0.23.h5
044d7949-b7a1-44c5-83f3-17c142ac17f4,-0.125,-0.18000000000000002,ab4a70858e,0.08257424086332321,0.8955223880597032,-20.61320754716981,157.4840764271708,7.16,34,38,7,2.199114857512855,0,2.0,9,0.1,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_-0.125__dur_-0.18000000000000002.h5
04bb2569-1b41-4894-a020-17a03cebb90d,0.02,0.08,ab4a70858e,0.13632890582084656,-27.761194029850742,-25.99056603773585,0.0,7.16,18,41,0,0.0,0,2.0,5,0.06,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.02__dur_0.08.h5
0512b78c-e37a-4789-9637-640cbf51f822,0.04,0.23,ab4a70858e,0.10083867609500885,-25.970149253731343,8.066037735849058,0.0,14.32,19,22,0,0.0,2,4.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.04__dur_0.23.h5
05e87071-6d96-4256-9824-42c8c8618b86,0.07,0.23,ab4a70858e,0.08218982070684433,-40.298507462686565,34.95283018867924,67.51591472682667,21.49,11,7,3,0.9424777960769379,4,6.0,9,0.1,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.07__dur_0.23.h5
060ec90d-a773-4857-85be-40da477a1ce6,0.2,0.18000000000000002,ab4a70858e,0.12431050091981888,31.343283582089555,2.6886792452830193,0.0,28.65,51,25,0,0.0,5,8.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.2__dur_0.18000000000000002.h5
06f92c5f-fb60-4099-a4b9-0cedbdd33f9d,-0.035,-0.23,ab4a70858e,0.08406350761651993,-0.8955223880596961,18.820754716981128,45.02251307527088,21.49,33,16,2,0.6283185307179586,4,6.0,7,0.08,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_-0.035__dur_-0.23.h5
0881409c-1f1d-48de-96ad-2a3213ddd9d4,0.30000000000000004,0.23,ab4a70858e,0.14655214548110962,-42.089552238805965,11.650943396226417,0.0,17.91,10,20,0,0.0,3,5.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.30000000000000004__dur_0.23.h5
0894ed4b-252c-4dae-b3d1-a7950bf8cf99,0.15000000000000002,0.23,ab4a70858e,0.0825377106666565,-0.8955223880596961,-45.70754716981132,157.4840764271708,7.16,33,52,7,2.199114857512855,0,2.0,10,1.1,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeC/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.15000000000000002__dur_0.23.h5
