unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
0005b3b1-89c7-4f8c-9097-575c4062c0d2,0.01,0.03,ab4a70858e,0.0823255106806755,-25.970149253731343,0.8962264150943398,22.515923572829163,21.49,19,26,9,2.827433388230814,4,6.0,3,0.04,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.03.h5
003c6f43-b9a8-4811-b7bd-96051e461705,0.01,0.08,ab4a70858e,0.16210924088954926,-18.80597014925373,-6.273584905660378,45.02251307527088,17.91,23,30,2,0.6283185307179586,3,5.0,4,0.05,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.08.h5
00cf4b45-296e-4989-b988-15ac16424756,0.01,0.03,ab4a70858e,0.0,-60.0,47.5,0.0,7.16,0,0,0,0.0,0,2.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.03.h5
0135de9d-03db-4316-9d64-e5f3b5b10e7f,0.04,0.08,ab4a70858e,0.07988056540489197,-15.223880597014926,-2.6886792452830193,22.515923572829195,28.65,25,28,1,0.3141592653589793,5,8.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.04__dur_0.08.h5
01b81282-d3a8-4475-aee5-4edb6f4001d4,0.15000000000000002,0.23,ab4a70858e,0.07505081593990326,-20.59701492537313,-4.481132075471699,157.4840764271708,7.16,22,29,7,2.199114857512855,0,2.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.15000000000000002__dur_0.23.h5
01c0ee58-68a5-4a7c-8bb4-3fdb37fc84f6,0.25,0.23,ab4a70858e,0.08624660223722458,-17.014925373134325,13.443396226415096,112.48408527317332,28.65,24,19,5,1.5707963267948966,5,8.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.25__dur_0.23.h5
02da9f70-fec3-47ab-beb7-3c19ce6957ba,0.0,0.08,ab4a70858e,0.09877007454633713,-34.92537313432835,-11.650943396226417,157.4840764271708,10.74,14,33,7,2.199114857512855,1,3.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.08.h5
02e363c9-dea0-4ee8-8fb2-4d617c1e7060,0.03,0.23,ab4a70858e,0.07659989595413208,51.04477611940298,24.198113207547166,157.4840764271708,21.49,62,13,7,2.199114857512855,4,6.0,7,0.08,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.03__dur_0.23.h5
030be5c3-0f25-472c-b7eb-b4916d42a0c0,0.0,0.18000000000000002,ab4a70858e,0.08550316840410233,11.641791044776127,-2.6886792452830193,45.02251307527088,17.91,40,28,2,0.6283185307179586,3,5.0,3,0.04,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.18000000000000002.h5
0337f021-5d2d-4e34-b7a8-42935a8e088e,0.02,0.18000000000000002,ab4a70858e,0.09044869989156723,15.223880597014926,-13.443396226415096,112.48408527317332,28.65,42,34,5,1.5707963267948966,5,8.0,5,0.06,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_1/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.02__dur_0.18000000000000002.h5
