unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
0005b3b1-89c7-4f8c-9097-575c4062c0d2,0.01,0.08,ab4a70858e,0.09792683273553848,-27.761194029850742,-4.481132075471699,22.515923572829163,28.65,18,29,9,2.827433388230814,5,8.0,3,0.04,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.08.h5
003c6f43-b9a8-4811-b7bd-96051e461705,0.01,0.08,ab4a70858e,0.13700604438781738,-24.179104477611936,4.481132075471699,45.02251307527088,28.65,20,24,2,0.6283185307179586,5,8.0,3,0.04,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.08.h5
00cf4b45-296e-4989-b988-15ac16424756,-0.01,-0.03,ab4a70858e,0.0,-60.0,47.5,0.0,7.16,0,0,0,0.0,0,2.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_-0.01__dur_-0.03.h5
0135de9d-03db-4316-9d64-e5f3b5b10e7f,0.0,0.08,ab4a70858e,0.0817943811416626,-38.507462686567166,22.405660377358487,157.4840764271708,10.74,12,14,7,2.199114857512855,1,3.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.08.h5
01b81282-d3a8-4475-aee5-4edb6f4001d4,0.02,0.23,ab4a70858e,0.0849253460764885,31.343283582089555,18.820754716981128,157.4840764271708,17.91,51,16,7,2.199114857512855,3,5.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.02__dur_0.23.h5
01c0ee58-68a5-4a7c-8bb4-3fdb37fc84f6,0.05,0.18000000000000002,ab4a70858e,0.08606427907943726,-20.59701492537313,18.820754716981128,90.0,14.32,22,16,4,1.2566370614359172,2,4.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.18000000000000002.h5
02da9f70-fec3-47ab-beb7-3c19ce6957ba,0.03,0.18000000000000002,ab4a70858e,0.08641044050455093,-29.55223880597015,29.575471698113205,0.0,28.65,17,10,0,0.0,5,8.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.03__dur_0.18000000000000002.h5
02e363c9-dea0-4ee8-8fb2-4d617c1e7060,-0.1,-0.13,ab4a70858e,0.08810955286026001,-9.850746268656714,22.405660377358487,22.515923572829195,17.91,28,14,1,0.3141592653589793,3,5.0,8,0.09,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_-0.1__dur_-0.13.h5
030be5c3-0f25-472c-b7eb-b4916d42a0c0,-0.15,-0.18000000000000002,ab4a70858e,0.14238853752613068,11.641791044776127,20.613207547169807,180.0,10.74,40,15,8,2.5132741228718345,1,3.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_-0.15__dur_-0.18000000000000002.h5
0337f021-5d2d-4e34-b7a8-42935a8e088e,0.02,0.18000000000000002,ab4a70858e,0.08052277565002441,-40.298507462686565,17.02830188679245,134.9774869247291,10.74,11,17,6,1.8849555921538759,1,3.0,8,0.09,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.02__dur_0.18000000000000002.h5
035f640c-809b-438f-8f7b-de2055e27b9a,0.0,0.18000000000000002,ab4a70858e,0.13340714573860168,-25.970149253731343,6.273584905660378,45.02251307527088,10.74,19,23,2,0.6283185307179586,1,3.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.18000000000000002.h5
0424e2b3-32c7-4da2-a817-a82c5e565780,0.0,0.08,ab4a70858e,0.13063344359397888,4.477611940298516,4.481132075471699,0.0,17.91,36,24,0,0.0,3,5.0,7,0.08,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.08.h5
047db9de-dc97-4b4c-bb85-10e1f515fd7b,0.01,0.08,ab4a70858e,0.3842829763889313,18.80597014925374,-11.650943396226417,67.51591472682667,10.74,44,33,3,0.9424777960769379,1,3.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.01__dur_0.08.h5
050af3f4-37ee-4792-a2d5-c86c71907be5,-0.075,-0.23,ab4a70858e,0.11283796280622482,-20.59701492537313,2.6886792452830193,0.0,21.49,22,25,0,0.0,4,6.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/zebra/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys/ProbeD/trial_0/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_-0.075__dur_-0.23.h5
