unit_id,delay,duration,abs_max_value
0,0.0,0.0,0.09334663301706314
0,0.0,0.1,0.09334663301706314
0,0.0,0.2,0.0986924096941948
0,0.03,0.0,0.09675835072994232
0,0.03,0.1,0.09675835072994232
0,0.03,0.2,0.10331381857395172
0,0.06,0.0,0.08943849056959152
0,0.06,0.1,0.08943849056959152
0,0.06,0.2,0.09515136480331421
0,0.09,0.0,0.10052182525396347
0,0.09,0.1,0.10052182525396347
0,0.09,0.2,0.09154137969017029
0,0.12,0.0,0.10348835587501526
0,0.12,0.1,0.10348835587501526
0,0.12,0.2,0.08887480199337006
0,0.15,0.0,0.08196430653333664
0,0.15,0.1,0.08196430653333664
0,0.15,0.2,0.09005602449178696
1,0.0,0.0,0.07805372029542923
1,0.0,0.1,0.07805372029542923
1,0.0,0.2,0.08283313363790512
1,0.03,0.0,0.08442897349596024
1,0.03,0.1,0.08442897349596024
1,0.03,0.2,0.0871349647641182
1,0.06,0.0,0.07885171473026276
1,0.06,0.1,0.07885171473026276
1,0.06,0.2,0.07870733737945557
1,0.09,0.0,0.09511210769414902
1,0.09,0.1,0.09511210769414902
1,0.09,0.2,0.08221909403800964
1,0.12,0.0,0.0817248746752739
1,0.12,0.1,0.0817248746752739
1,0.12,0.2,0.08938214927911758
1,0.15,0.0,0.09266289323568344
1,0.15,0.1,0.09266289323568344
1,0.15,0.2,0.10397868603467941
10,0.0,0.0,0.08789176493883133
10,0.0,0.1,0.08789176493883133
10,0.0,0.2,0.10234466940164566
10,0.03,0.0,0.1076902523636818
10,0.03,0.1,0.1076902523636818
10,0.03,0.2,0.0954197570681572
10,0.06,0.0,0.08607037365436554
10,0.06,0.1,0.08607037365436554
10,0.06,0.2,0.0807306244969368
10,0.09,0.0,0.09014569967985153
10,0.09,0.1,0.09014569967985153
10,0.09,0.2,0.0977683886885643
10,0.12,0.0,0.09666267037391663
10,0.12,0.1,0.09666267037391663
10,0.12,0.2,0.09587952494621277
10,0.15,0.0,0.10144993662834167
10,0.15,0.1,0.10144993662834167
10,0.15,0.2,0.09167016297578812
100,0.0,0.0,0.09878548979759216
100,0.0,0.1,0.09878548979759216
100,0.0,0.2,0.09680791944265366
100,0.03,0.0,0.08889103680849075
100,0.03,0.1,0.08889103680849075
100,0.03,0.2,0.09708861261606216
100,0.06,0.0,0.09886986017227173
100,0.06,0.1,0.09886986017227173
100,0.06,0.2,0.09778901934623718
100,0.09,0.0,0.10217787325382233
100,0.09,0.1,0.10217787325382233
100,0.09,0.2,0.10865708440542221
100,0.12,0.0,0.10885288566350937
100,0.12,0.1,0.10885288566350937
100,0.12,0.2,0.11395898461341858
100,0.15,0.0,0.0920531377196312
100,0.15,0.1,0.0920531377196312
100,0.15,0.2,0.08684510737657547
101,0.0,0.0,0.13398107886314392
101,0.0,0.1,0.13398107886314392
101,0.0,0.2,0.1738557517528534
101,0.03,0.0,0.15827377140522003
