unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
DMD1_red_roi0,0.1,0.1,ab4a70858e,0.0790768563747406,-25.970149253731343,-8.066037735849058,134.9774869247291,14.32,19,31,6,1.8849555921538759,2,4.0,2,0.03,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD1_red_roi1,0.05,0.25,ab4a70858e,0.07959513366222382,43.88059701492537,-29.57547169811321,67.51591472682667,10.74,58,43,3,0.9424777960769379,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.25.h5
DMD1_red_roi10,0.2,0.5,ab4a70858e,0.08482402563095093,-29.55223880597015,-0.8962264150943398,157.4840764271708,7.16,17,27,7,2.199114857512855,0,2.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.2__dur_0.5.h5
DMD1_red_roi11,0.0,0.1,ab4a70858e,0.09737911820411682,-29.55223880597015,-0.8962264150943398,0.0,10.74,17,27,0,0.0,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.1.h5
DMD1_red_roi12,0.0,0.5,ab4a70858e,0.0895513966679573,13.43283582089552,-22.40566037735849,45.02251307527088,10.74,41,39,2,0.6283185307179586,1,3.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.5.h5
DMD1_red_roi13,0.35000000000000003,0.1,ab4a70858e,0.0824909433722496,-49.25373134328358,24.198113207547166,180.0,17.91,6,13,8,2.5132741228718345,3,5.0,6,0.07,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.35000000000000003__dur_0.1.h5
DMD1_red_roi14,0.0,0.1,ab4a70858e,0.0793132409453392,-17.014925373134325,-6.273584905660378,67.51591472682667,21.49,24,30,3,0.9424777960769379,4,6.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.1.h5
DMD1_red_roi15,0.30000000000000004,0.25,ab4a70858e,0.08682963252067566,-8.059701492537314,-38.5377358490566,45.02251307527088,14.32,29,48,2,0.6283185307179586,2,4.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.30000000000000004__dur_0.25.h5
DMD1_red_roi16,0.0,0.5,ab4a70858e,0.08079718798398972,-15.223880597014926,11.650943396226417,112.48408527317332,28.65,25,20,5,1.5707963267948966,5,8.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.5.h5
DMD1_red_roi17,0.15000000000000002,0.25,ab4a70858e,0.08604319393634796,-11.64179104477612,-2.6886792452830193,45.02251307527088,7.16,27,28,2,0.6283185307179586,0,2.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.15000000000000002__dur_0.25.h5
DMD1_red_roi18,0.05,0.1,ab4a70858e,0.09698501229286194,-34.92537313432835,25.990566037735846,67.51591472682667,14.32,14,12,3,0.9424777960769379,2,4.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.1.h5
DMD1_red_roi19,0.1,0.1,ab4a70858e,0.12652994692325592,-29.55223880597015,2.6886792452830193,0.0,14.32,17,25,0,0.0,2,4.0,8,0.09,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD1_red_roi2,0.05,0.25,ab4a70858e,0.08751365542411804,-27.761194029850742,0.8962264150943398,157.4840764271708,14.32,18,26,7,2.199114857512855,2,4.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.25.h5
DMD1_red_roi20,0.25,0.5,ab4a70858e,0.09605596214532852,-15.223880597014926,-2.6886792452830193,112.48408527317332,14.32,25,28,5,1.5707963267948966,2,4.0,11,1.2,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.25__dur_0.5.h5
DMD1_red_roi21,0.0,0.25,ab4a70858e,0.09215003252029419,-9.850746268656714,8.066037735849058,45.02251307527088,28.65,28,22,2,0.6283185307179586,5,8.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.25.h5
DMD1_red_roi22,0.25,0.25,ab4a70858e,0.07553546875715256,56.4179104477612,-2.6886792452830193,22.515923572829195,28.65,65,28,1,0.3141592653589793,5,8.0,8,0.09,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.25__dur_0.25.h5
