unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
DMD2_red_roi0,0.0,0.5,ab4a70858e,0.12227809429168701,-13.43283582089552,-2.6886792452830193,180.0,10.74,26,28,8,2.5132741228718345,1,3.0,11,1.2,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.5.h5
DMD2_red_roi1,0.35000000000000003,0.25,ab4a70858e,0.10243061929941177,-24.179104477611936,6.273584905660378,67.51591472682667,10.74,20,23,3,0.9424777960769379,1,3.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.35000000000000003__dur_0.25.h5
DMD2_red_roi10,0.05,0.5,ab4a70858e,0.11404944956302643,-17.014925373134325,24.198113207547166,22.515923572829163,28.65,24,13,9,2.827433388230814,5,8.0,6,0.07,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.5.h5
DMD2_red_roi11,0.0,0.25,ab4a70858e,0.07747111469507217,-6.268656716417908,-2.6886792452830193,0.0,21.49,30,28,0,0.0,4,6.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.25.h5
DMD2_red_roi12,0.30000000000000004,0.1,ab4a70858e,0.09749581664800644,33.13432835820896,34.95283018867924,157.4840764271708,10.74,52,7,7,2.199114857512855,1,3.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.30000000000000004__dur_0.1.h5
DMD2_red_roi13,0.05,0.5,ab4a70858e,0.0925627052783966,-22.388059701492537,2.6886792452830193,0.0,10.74,21,25,0,0.0,1,3.0,7,0.08,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.5.h5
DMD2_red_roi14,0.2,0.25,ab4a70858e,0.10208699107170105,-6.268656716417908,11.650943396226417,180.0,17.91,30,20,8,2.5132741228718345,3,5.0,1,0.02,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.2__dur_0.25.h5
DMD2_red_roi15,0.05,0.1,ab4a70858e,0.08020443469285965,-47.46268656716418,38.5377358490566,22.515923572829195,10.74,7,5,1,0.3141592653589793,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.1.h5
DMD2_red_roi16,0.05,0.1,ab4a70858e,0.13121870160102844,-34.92537313432835,0.8962264150943398,112.48408527317332,21.49,14,26,5,1.5707963267948966,4,6.0,8,0.09,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.1.h5
DMD2_red_roi17,0.0,0.25,ab4a70858e,0.07498028874397278,33.13432835820896,0.8962264150943398,112.48408527317332,28.65,52,26,5,1.5707963267948966,5,8.0,6,0.07,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.25.h5
DMD2_red_roi18,0.15000000000000002,0.1,ab4a70858e,0.09649202972650528,-36.71641791044776,0.8962264150943398,22.515923572829195,7.16,13,26,1,0.3141592653589793,0,2.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.15000000000000002__dur_0.1.h5
DMD2_red_roi19,0.2,0.25,ab4a70858e,0.08872667700052261,-38.507462686567166,-6.273584905660378,112.48408527317332,14.32,12,30,5,1.5707963267948966,2,4.0,2,0.03,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/events/DMD2/red/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.2__dur_0.25.h5
