unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
0,0.09,0.0,ab4a70858e,0.10876649618148804,18.80597014925374,8.066037735849058,45.02251307527088,10.74,44,22,2,0.6283185307179586,1,3.0,3,0.04,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.09__dur_0.0.h5
1,0.09,0.0,ab4a70858e,0.10479659587144852,-22.388059701492537,2.6886792452830193,112.48408527317332,17.91,21,25,5,1.5707963267948966,3,5.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.09__dur_0.0.h5
10,0.0,0.2,ab4a70858e,0.11142134666442871,-13.43283582089552,2.6886792452830193,180.0,14.32,26,25,8,2.5132741228718345,2,4.0,11,1.2,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.2.h5
100,0.09,0.2,ab4a70858e,0.1496945321559906,0.8955223880597032,15.235849056603776,45.02251307527088,28.65,34,18,2,0.6283185307179586,5,8.0,2,0.03,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.09__dur_0.2.h5
101,0.0,0.0,ab4a70858e,0.11298191547393799,-17.014925373134325,-6.273584905660378,45.02251307527088,10.74,24,30,2,0.6283185307179586,1,3.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.0.h5
102,0.06,0.0,ab4a70858e,0.09565124660730362,-51.04477611940298,-34.95283018867924,90.0,17.91,5,46,4,1.2566370614359172,3,5.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.06__dur_0.0.h5
103,0.15,0.2,ab4a70858e,0.1277056485414505,-9.850746268656714,0.8962264150943398,22.515923572829163,21.49,28,26,9,2.827433388230814,4,6.0,0,0.01,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.15__dur_0.2.h5
104,0.0,0.0,ab4a70858e,0.0942678228020668,-24.179104477611936,-8.066037735849058,134.9774869247291,17.91,20,31,6,1.8849555921538759,3,5.0,10,1.1,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.0.h5
105,0.0,0.2,ab4a70858e,0.09305455535650253,-29.55223880597015,47.5,45.02251307527088,28.65,17,0,2,0.6283185307179586,5,8.0,12,1.3,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.2.h5
106,0.15,0.0,ab4a70858e,0.18846607208251953,-0.8955223880596961,11.650943396226417,134.9774869247291,21.49,33,20,6,1.8849555921538759,4,6.0,3,0.04,/user/raabe14/u19361/workspace-allen/results/VISl_5/trial_1/phase_1/lib_ab4a70858e/lib_ab4a70858e__delay_0.15__dur_0.0.h5
