unit_id,delay,duration,abs_max_value
0,0.0,0.0,0.0830082893371582
0,0.0,0.1,0.0830082893371582
0,0.0,0.2,0.0868866965174675
0,0.03,0.0,0.08680753409862518
0,0.03,0.1,0.08680753409862518
0,0.03,0.2,0.08923868089914322
0,0.06,0.0,0.10127920657396317
0,0.06,0.1,0.10127920657396317
0,0.06,0.2,0.09944024682044983
0,0.09,0.0,0.11318541318178177
0,0.09,0.1,0.11318541318178177
0,0.09,0.2,0.09929143637418747
0,0.12,0.0,0.09963802248239517
0,0.12,0.1,0.09963802248239517
0,0.12,0.2,0.09403853863477707
0,0.15,0.0,0.08641032874584198
0,0.15,0.1,0.08641032874584198
0,0.15,0.2,0.08448075503110886
1,0.0,0.0,0.08350995182991028
1,0.0,0.1,0.08350995182991028
1,0.0,0.2,0.08566587418317795
1,0.03,0.0,0.0894017219543457
1,0.03,0.1,0.0894017219543457
1,0.03,0.2,0.08265197277069092
1,0.06,0.0,0.08650986850261688
1,0.06,0.1,0.08650986850261688
1,0.06,0.2,0.08555570244789124
1,0.09,0.0,0.07732205837965012
1,0.09,0.1,0.07732205837965012
1,0.09,0.2,0.08355560898780823
1,0.12,0.0,0.08504520356655121
1,0.12,0.1,0.08504520356655121
1,0.12,0.2,0.07575193792581558
1,0.15,0.0,0.08393735438585281
1,0.15,0.1,0.08393735438585281
1,0.15,0.2,0.08692671358585358
10,0.0,0.0,0.08797892928123474
10,0.0,0.1,0.08797892928123474
10,0.0,0.2,0.08226200938224792
10,0.03,0.0,0.0868426114320755
10,0.03,0.1,0.0868426114320755
10,0.03,0.2,0.1044614240527153
10,0.06,0.0,0.0902705267071724
10,0.06,0.1,0.0902705267071724
10,0.06,0.2,0.11200752854347229
10,0.09,0.0,0.10597985982894897
10,0.09,0.1,0.10597985982894897
10,0.09,0.2,0.10987232625484467
10,0.12,0.0,0.12827037274837494
10,0.12,0.1,0.12827037274837494
10,0.12,0.2,0.11492868512868881
10,0.15,0.0,0.1254979819059372
10,0.15,0.1,0.1254979819059372
10,0.15,0.2,0.10443899035453796
100,0.0,0.0,0.07975129038095474
100,0.0,0.1,0.07975129038095474
100,0.0,0.2,0.08573564887046814
100,0.03,0.0,0.09777749329805374
100,0.03,0.1,0.09777749329805374
100,0.03,0.2,0.09094633162021637
100,0.06,0.0,0.09894290566444397
100,0.06,0.1,0.09894290566444397
100,0.06,0.2,0.08568305522203445
100,0.09,0.0,0.08567556738853455
100,0.09,0.1,0.08567556738853455
100,0.09,0.2,0.09555463492870331
100,0.12,0.0,0.09887655824422836
100,0.12,0.1,0.09887655824422836
100,0.12,0.2,0.09330403059720993
100,0.15,0.0,0.0881759524345398
100,0.15,0.1,0.0881759524345398
100,0.15,0.2,0.09815118461847305
101,0.0,0.0,0.08608343452215195
101,0.0,0.1,0.08608343452215195
101,0.0,0.2,0.091254822909832
101,0.03,0.0,0.08299531787633896
101,0.03,0.1,0.08299531787633896
101,0.03,0.2,0.09171607345342636
101,0.06,0.0,0.10461150109767914
101,0.06,0.1,0.10461150109767914
101,0.06,0.2,0.10701081156730652
101,0.09,0.0,0.11151155829429626
101,0.09,0.1,0.11151155829429626
101,0.09,0.2,0.11489050090312958
101,0.12,0.0,0.1053735613822937
101,0.12,0.1,0.1053735613822937
101,0.12,0.2,0.11390605568885803
101,0.15,0.0,0.09823697060346603
101,0.15,0.1,0.09823697060346603
101,0.15,0.2,0.10618254542350769
102,0.0,0.0,0.0896267220377922
102,0.0,0.1,0.0896267220377922
102,0.0,0.2,0.0773758664727211
102,0.03,0.0,0.08521183580160141
102,0.03,0.1,0.08521183580160141
102,0.03,0.2,0.07754139602184296
102,0.06,0.0,0.08349093049764633
102,0.06,0.1,0.08349093049764633
102,0.06,0.2,0.08133833110332489
102,0.09,0.0,0.08474285155534744
102,0.09,0.1,0.08474285155534744
102,0.09,0.2,0.08780656009912491
102,0.12,0.0,0.08507489413022995
102,0.12,0.1,0.08507489413022995
102,0.12,0.2,0.08865728229284286
102,0.15,0.0,0.0783834308385849
102,0.15,0.1,0.0783834308385849
102,0.15,0.2,0.0816337838768959
103,0.0,0.0,0.11274891346693039
103,0.0,0.1,0.11274891346693039
103,0.0,0.2,0.1114368587732315
103,0.03,0.0,0.0907224640250206
103,0.03,0.1,0.0907224640250206
103,0.03,0.2,0.0906035453081131
103,0.06,0.0,0.09959907829761505
103,0.06,0.1,0.09959907829761505
103,0.06,0.2,0.10510394722223282
103,0.09,0.0,0.10220436751842499
103,0.09,0.1,0.10220436751842499
103,0.09,0.2,0.10138409584760666
103,0.12,0.0,0.09746608138084412
103,0.12,0.1,0.09746608138084412
103,0.12,0.2,0.09246338903903961
103,0.15,0.0,0.09928155690431595
103,0.15,0.1,0.09928155690431595
103,0.15,0.2,0.09901120513677597
104,0.0,0.0,0.08465287834405899
104,0.0,0.1,0.08465287834405899
104,0.0,0.2,0.08224260807037354
104,0.03,0.0,0.09467782825231552
104,0.03,0.1,0.09467782825231552
104,0.03,0.2,0.09222135692834854
104,0.06,0.0,0.09491539746522903
104,0.06,0.1,0.09491539746522903
104,0.06,0.2,0.0941973552107811
104,0.09,0.0,0.0752599909901619
104,0.09,0.1,0.0752599909901619
104,0.09,0.2,0.08029276132583618
104,0.12,0.0,0.08870340138673782
104,0.12,0.1,0.08870340138673782
104,0.12,0.2,0.10783929377794266
104,0.15,0.0,0.08755748718976974
104,0.15,0.1,0.08755748718976974
104,0.15,0.2,0.08724464476108551
105,0.0,0.0,0.08278107643127441
105,0.0,0.1,0.08278107643127441
105,0.0,0.2,0.08765161037445068
105,0.03,0.0,0.08806551992893219
105,0.03,0.1,0.08806551992893219
105,0.03,0.2,0.08113604038953781
105,0.06,0.0,0.08402486890554428
105,0.06,0.1,0.08402486890554428
105,0.06,0.2,0.0817892923951149
105,0.09,0.0,0.08057674020528793
105,0.09,0.1,0.08057674020528793
105,0.09,0.2,0.07946855574846268
105,0.12,0.0,0.08576857298612595
105,0.12,0.1,0.08576857298612595
105,0.12,0.2,0.08350571990013123
105,0.15,0.0,0.08061628043651581
105,0.15,0.1,0.08061628043651581
105,0.15,0.2,0.0888267233967781
106,0.0,0.0,0.09928717464208603
106,0.0,0.1,0.09928717464208603
106,0.0,0.2,0.10061922669410706
106,0.03,0.0,0.08792711049318314
106,0.03,0.1,0.08792711049318314
106,0.03,0.2,0.08607369661331177
106,0.06,0.0,0.09291163831949234
106,0.06,0.1,0.09291163831949234
106,0.06,0.2,0.08510357141494751
106,0.09,0.0,0.09431229531764984
106,0.09,0.1,0.09431229531764984
106,0.09,0.2,0.07934889942407608
106,0.12,0.0,0.08605242520570755
106,0.12,0.1,0.08605242520570755
106,0.12,0.2,0.09197377413511276
106,0.15,0.0,0.08860339969396591
106,0.15,0.1,0.08860339969396591
106,0.15,0.2,0.09749112278223038
107,0.0,0.0,0.09780397266149521
107,0.0,0.1,0.09780397266149521
107,0.0,0.2,0.12818080186843872
107,0.03,0.0,0.09392581880092621
107,0.03,0.1,0.09392581880092621
107,0.03,0.2,0.13682255148887634
107,0.06,0.0,0.10123106092214584
107,0.06,0.1,0.10123106092214584
107,0.06,0.2,0.1593063920736313
107,0.09,0.0,0.1268010139465332
107,0.09,0.1,0.1268010139465332
107,0.09,0.2,0.1538272351026535
107,0.12,0.0,0.1582263857126236
107,0.12,0.1,0.1582263857126236
107,0.12,0.2,0.15437030792236328
107,0.15,0.0,0.1688217669725418
107,0.15,0.1,0.1688217669725418
107,0.15,0.2,0.1390783190727234
108,0.0,0.0,0.08669993281364441
108,0.0,0.1,0.08669993281364441
108,0.0,0.2,0.09343387931585312
108,0.03,0.0,0.08273112028837204
108,0.03,0.1,0.08273112028837204
108,0.03,0.2,0.09981239587068558
108,0.06,0.0,0.08816280961036682
108,0.06,0.1,0.08816280961036682
108,0.06,0.2,0.10183802247047424
108,0.09,0.0,0.09333379566669464
108,0.09,0.1,0.09333379566669464
108,0.09,0.2,0.10660094767808914
108,0.12,0.0,0.10670190304517746
108,0.12,0.1,0.10670190304517746
108,0.12,0.2,0.103480763733387
108,0.15,0.0,0.09818447381258011
108,0.15,0.1,0.09818447381258011
108,0.15,0.2,0.1006881520152092
109,0.0,0.0,0.09572561830282211
109,0.0,0.1,0.09572561830282211
109,0.0,0.2,0.09016883373260498
109,0.03,0.0,0.08724869042634964
109,0.03,0.1,0.08724869042634964
109,0.03,0.2,0.09284091740846634
109,0.06,0.0,0.0822649747133255
109,0.06,0.1,0.0822649747133255
109,0.06,0.2,0.08223552256822586
109,0.09,0.0,0.0873296782374382
109,0.09,0.1,0.0873296782374382
109,0.09,0.2,0.08276643604040146
109,0.12,0.0,0.09076511859893799
109,0.12,0.1,0.09076511859893799
109,0.12,0.2,0.09502848982810974
109,0.15,0.0,0.09296556562185287
109,0.15,0.1,0.09296556562185287
109,0.15,0.2,0.09437598288059235
11,0.0,0.0,0.08849948644638062
11,0.0,0.1,0.08849948644638062
11,0.0,0.2,0.10389421135187149
11,0.03,0.0,0.09226284176111221
11,0.03,0.1,0.09226284176111221
11,0.03,0.2,0.10378969460725784
11,0.06,0.0,0.0987531840801239
11,0.06,0.1,0.0987531840801239
11,0.06,0.2,0.11566426604986191
11,0.09,0.0,0.08589426428079605
11,0.09,0.1,0.08589426428079605
11,0.09,0.2,0.09440615773200989
11,0.12,0.0,0.08677022159099579
11,0.12,0.1,0.08677022159099579
11,0.12,0.2,0.09578405320644379
11,0.15,0.0,0.0912664532661438
11,0.15,0.1,0.0912664532661438
11,0.15,0.2,0.09860049933195114
110,0.0,0.0,0.09193865954875946
110,0.0,0.1,0.09193865954875946
110,0.0,0.2,0.10449948161840439
110,0.03,0.0,0.1003451943397522
110,0.03,0.1,0.1003451943397522
110,0.03,0.2,0.11116353422403336
110,0.06,0.0,0.1043064221739769
110,0.06,0.1,0.1043064221739769
110,0.06,0.2,0.09289645403623581
110,0.09,0.0,0.09069178998470306
110,0.09,0.1,0.09069178998470306
110,0.09,0.2,0.09242263436317444
110,0.12,0.0,0.09438811987638474
110,0.12,0.1,0.09438811987638474
110,0.12,0.2,0.09584157168865204
110,0.15,0.0,0.08248554915189743
110,0.15,0.1,0.08248554915189743
110,0.15,0.2,0.09878762066364288
111,0.0,0.0,0.08976838737726212
111,0.0,0.1,0.08976838737726212
111,0.0,0.2,0.08939201384782791
111,0.03,0.0,0.08530779927968979
111,0.03,0.1,0.08530779927968979
111,0.03,0.2,0.10109203308820724
111,0.06,0.0,0.09181452542543411
111,0.06,0.1,0.09181452542543411
111,0.06,0.2,0.10481148213148117
111,0.09,0.0,0.08818499743938446
111,0.09,0.1,0.08818499743938446
111,0.09,0.2,0.09974302351474762
111,0.12,0.0,0.08140046894550323
111,0.12,0.1,0.08140046894550323
111,0.12,0.2,0.09690239280462265
111,0.15,0.0,0.10117684304714203
111,0.15,0.1,0.10117684304714203
111,0.15,0.2,0.09887596219778061
112,0.0,0.0,0.08453284204006195
112,0.0,0.1,0.08453284204006195
112,0.0,0.2,0.09634789824485779
112,0.03,0.0,0.07959529757499695
112,0.03,0.1,0.07959529757499695
112,0.03,0.2,0.08772733062505722
112,0.06,0.0,0.0870385468006134
112,0.06,0.1,0.0870385468006134
112,0.06,0.2,0.10636048018932343
112,0.09,0.0,0.09756100177764893
112,0.09,0.1,0.09756100177764893
112,0.09,0.2,0.0944162979722023
112,0.12,0.0,0.10064470767974854
112,0.12,0.1,0.10064470767974854
112,0.12,0.2,0.08998449146747589
112,0.15,0.0,0.08054056018590927
112,0.15,0.1,0.08054056018590927
112,0.15,0.2,0.08521484583616257
113,0.0,0.0,0.0960201546549797
113,0.0,0.1,0.0960201546549797
113,0.0,0.2,0.09294015169143677
113,0.03,0.0,0.10336923599243164
113,0.03,0.1,0.10336923599243164
113,0.03,0.2,0.1007586121559143
113,0.06,0.0,0.08265632390975952
113,0.06,0.1,0.08265632390975952
113,0.06,0.2,0.09110509604215622
113,0.09,0.0,0.0903124064207077
113,0.09,0.1,0.0903124064207077
113,0.09,0.2,0.09210800379514694
113,0.12,0.0,0.08676309883594513
113,0.12,0.1,0.08676309883594513
113,0.12,0.2,0.08702686429023743
113,0.15,0.0,0.10086682438850403
113,0.15,0.1,0.10086682438850403
113,0.15,0.2,0.09433400630950928
114,0.0,0.0,0.08846766501665115
114,0.0,0.1,0.08846766501665115
114,0.0,0.2,0.09699298441410065
114,0.03,0.0,0.08194046467542648
114,0.03,0.1,0.08194046467542648
114,0.03,0.2,0.10084879398345947
114,0.06,0.0,0.08526329696178436
114,0.06,0.1,0.08526329696178436
114,0.06,0.2,0.11759975552558899
114,0.09,0.0,0.11885752528905869
114,0.09,0.1,0.11885752528905869
114,0.09,0.2,0.1394524723291397
114,0.12,0.0,0.1339215636253357
114,0.12,0.1,0.1339215636253357
114,0.12,0.2,0.14211168885231018
114,0.15,0.0,0.14365091919898987
114,0.15,0.1,0.14365091919898987
114,0.15,0.2,0.14905157685279846
115,0.0,0.0,0.08341328054666519
115,0.0,0.1,0.08341328054666519
115,0.0,0.2,0.10819588601589203
115,0.03,0.0,0.08754465728998184
115,0.03,0.1,0.08754465728998184
115,0.03,0.2,0.11254443973302841
115,0.06,0.0,0.12442783266305923
115,0.06,0.1,0.12442783266305923
115,0.06,0.2,0.1319931596517563
115,0.09,0.0,0.13795526325702667
115,0.09,0.1,0.13795526325702667
115,0.09,0.2,0.1208062395453453
115,0.12,0.0,0.1322391927242279
