unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
DMD2_green_roi0,0.07500000000000001,0.1,ab4a70858e,0.07339992374181747,-17.014925373134325,29.575471698113205,112.48408527317332,14.32,24,10,5,1.5707963267948966,2,4.0,11,1.2,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi1,0.125,0.06666666666666667,ab4a70858e,0.10709448903799057,-40.298507462686565,-4.481132075471699,157.4840764271708,14.32,11,29,7,2.199114857512855,2,4.0,7,0.08,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.06666666666666667.h5
DMD2_green_roi10,0.125,0.1,ab4a70858e,0.12461152672767639,-34.92537313432835,-2.6886792452830193,180.0,7.16,14,28,8,2.5132741228718345,0,2.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi11,0.125,0.1,ab4a70858e,0.10664152354001999,-31.34328358208955,2.6886792452830193,134.9774869247291,10.74,16,25,6,1.8849555921538759,1,3.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi12,0.1,0.1,ab4a70858e,0.08580944687128067,-36.71641791044776,2.6886792452830193,22.515923572829195,17.91,13,25,1,0.3141592653589793,3,5.0,7,0.08,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD2_green_roi13,0.125,0.1,ab4a70858e,0.07704538106918335,-27.761194029850742,-4.481132075471699,22.515923572829163,17.91,18,29,9,2.827433388230814,3,5.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi14,0.025,0.1,ab4a70858e,0.08511526882648468,-22.388059701492537,-18.82075471698113,134.9774869247291,28.65,21,37,6,1.8849555921538759,5,8.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.025__dur_0.1.h5
DMD2_green_roi15,0.0,0.1,ab4a70858e,0.07655031979084015,-9.850746268656714,17.02830188679245,45.02251307527088,21.49,28,17,2,0.6283185307179586,4,6.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.1.h5
DMD2_green_roi16,0.07500000000000001,0.06666666666666667,ab4a70858e,0.16010017693042755,-29.55223880597015,-2.6886792452830193,90.0,14.32,17,28,4,1.2566370614359172,2,4.0,8,0.09,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.06666666666666667.h5
DMD2_green_roi17,0.1,0.06666666666666667,ab4a70858e,0.14688272774219513,-29.55223880597015,0.8962264150943398,157.4840764271708,10.74,17,26,7,2.199114857512855,1,3.0,6,0.07,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.06666666666666667.h5
DMD2_green_roi18,0.07500000000000001,0.1,ab4a70858e,0.1585206240415573,-25.970149253731343,-0.8962264150943398,22.515923572829195,21.49,19,27,1,0.3141592653589793,4,6.0,6,0.07,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi19,0.07500000000000001,0.1,ab4a70858e,0.15571452677249908,-31.34328358208955,-6.273584905660378,0.0,10.74,16,30,0,0.0,1,3.0,7,0.08,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi2,0.125,0.06666666666666667,ab4a70858e,0.11388443410396576,-29.55223880597015,-6.273584905660378,45.02251307527088,17.91,17,30,2,0.6283185307179586,3,5.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.06666666666666667.h5
DMD2_green_roi20,0.1,0.1,ab4a70858e,0.11746332049369812,-33.134328358208954,4.481132075471699,0.0,10.74,15,24,0,0.0,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD2_green_roi21,0.025,0.1,ab4a70858e,0.07987271994352341,0.8955223880597032,-9.858490566037737,0.0,17.91,34,32,0,0.0,3,5.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.025__dur_0.1.h5
DMD2_green_roi22,0.125,0.1,ab4a70858e,0.10548368096351624,-20.59701492537313,-2.6886792452830193,22.515923572829163,21.49,22,28,9,2.827433388230814,4,6.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi23,0.125,0.1,ab4a70858e,0.08533547818660736,-34.92537313432835,-6.273584905660378,112.48408527317332,10.74,14,30,5,1.5707963267948966,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi24,0.125,0.1,ab4a70858e,0.10698388516902924,4.477611940298516,-0.8962264150943398,22.515923572829163,14.32,36,27,9,2.827433388230814,2,4.0,8,0.09,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi25,0.1,0.1,ab4a70858e,0.22458654642105103,-29.55223880597015,4.481132075471699,22.515923572829195,17.91,17,24,1,0.3141592653589793,3,5.0,7,0.08,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD2_green_roi26,0.125,0.06666666666666667,ab4a70858e,0.08555542677640915,4.477611940298516,0.8962264150943398,180.0,21.49,36,26,8,2.5132741228718345,4,6.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.06666666666666667.h5
DMD2_green_roi27,0.125,0.1,ab4a70858e,0.16402161121368408,-33.134328358208954,-0.8962264150943398,180.0,10.74,15,27,8,2.5132741228718345,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi28,0.07500000000000001,0.1,ab4a70858e,0.09871695935726166,-34.92537313432835,6.273584905660378,0.0,7.16,14,23,0,0.0,0,2.0,11,1.2,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi29,0.07500000000000001,0.1,ab4a70858e,0.110106460750103,-24.179104477611936,-8.066037735849058,0.0,21.49,20,31,0,0.0,4,6.0,2,0.03,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi3,0.1,0.1,ab4a70858e,0.0947825238108635,-22.388059701492537,22.405660377358487,0.0,17.91,21,14,0,0.0,3,5.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD2_green_roi30,0.07500000000000001,0.1,ab4a70858e,0.09823274612426758,-24.179104477611936,-2.6886792452830193,45.02251307527088,21.49,20,28,2,0.6283185307179586,4,6.0,0,0.01,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi31,0.125,0.1,ab4a70858e,0.07966352254152298,-34.92537313432835,-2.6886792452830193,157.4840764271708,10.74,14,28,7,2.199114857512855,1,3.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi32,0.1,0.1,ab4a70858e,0.07891461998224258,-22.388059701492537,-29.57547169811321,90.0,28.65,21,43,4,1.2566370614359172,5,8.0,8,0.09,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD2_green_roi33,0.07500000000000001,0.1,ab4a70858e,0.09524919092655182,-24.179104477611936,-0.8962264150943398,22.515923572829163,28.65,20,27,9,2.827433388230814,5,8.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.07500000000000001__dur_0.1.h5
DMD2_green_roi34,0.125,0.1,ab4a70858e,0.10456721484661102,-34.92537313432835,-0.8962264150943398,0.0,14.32,14,27,0,0.0,2,4.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi35,0.125,0.1,ab4a70858e,0.07497864216566086,-34.92537313432835,9.858490566037737,67.51591472682667,14.32,14,21,3,0.9424777960769379,2,4.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.125__dur_0.1.h5
DMD2_green_roi36,0.1,0.06666666666666667,ab4a70858e,0.08657005429267883,-27.761194029850742,2.6886792452830193,112.48408527317332,17.91,18,25,5,1.5707963267948966,3,5.0,3,0.04,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.06666666666666667.h5
DMD2_green_roi37,0.1,0.1,ab4a70858e,0.16745203733444214,-29.55223880597015,9.858490566037737,67.51591472682667,14.32,17,21,3,0.9424777960769379,2,4.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD2/green/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
