unit_id,delay,duration,lib_id,abs_max_value,x_deg,y_deg,theta_deg,sigma_deg,xi,yi,theta_idx,theta_rad,sigma_idx,sigma,frequency_idx,frequency,source_file
DMD1_red_roi0,0.15000000000000002,0.1,ab4a70858e,0.08658656477928162,-25.970149253731343,-11.650943396226417,157.4840764271708,14.32,19,33,7,2.199114857512855,2,4.0,2,0.03,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.15000000000000002__dur_0.1.h5
DMD1_red_roi1,0.30000000000000004,0.1,ab4a70858e,0.07793405652046204,-31.34328358208955,8.066037735849058,0.0,17.91,16,22,0,0.0,3,5.0,11,1.2,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.30000000000000004__dur_0.1.h5
DMD1_red_roi10,0.05,0.1,ab4a70858e,0.08625385910272598,-4.477611940298509,8.066037735849058,45.02251307527088,17.91,31,22,2,0.6283185307179586,3,5.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.1.h5
DMD1_red_roi11,0.1,0.1,ab4a70858e,0.10743121802806854,-29.55223880597015,-0.8962264150943398,0.0,10.74,17,27,0,0.0,1,3.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.1.h5
DMD1_red_roi12,0.0,0.25,ab4a70858e,0.08455059677362442,18.80597014925374,-15.235849056603776,0.0,14.32,44,35,0,0.0,2,4.0,4,0.05,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.25.h5
DMD1_red_roi13,0.1,0.5,ab4a70858e,0.07659497857093811,-29.55223880597015,-17.028301886792452,67.51591472682667,7.16,17,36,3,0.9424777960769379,0,2.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.1__dur_0.5.h5
DMD1_red_roi14,0.05,0.1,ab4a70858e,0.08199308067560196,-4.477611940298509,31.367924528301884,112.48408527317332,17.91,31,9,5,1.5707963267948966,3,5.0,9,0.1,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.05__dur_0.1.h5
DMD1_red_roi15,0.30000000000000004,0.1,ab4a70858e,0.08110421895980835,52.83582089552239,4.481132075471699,45.02251307527088,7.16,63,24,2,0.6283185307179586,0,2.0,12,1.3,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.30000000000000004__dur_0.1.h5
DMD1_red_roi16,0.0,0.25,ab4a70858e,0.08510218560695648,-4.477611940298509,-6.273584905660378,22.515923572829195,28.65,31,30,1,0.3141592653589793,5,8.0,1,0.02,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.25.h5
DMD1_red_roi17,0.0,0.1,ab4a70858e,0.10060084611177444,-29.55223880597015,20.613207547169807,112.48408527317332,10.74,17,15,5,1.5707963267948966,1,3.0,11,1.2,/mnt/ceph-hdd/workspaces/ws/cidbn_wibral_neuro_nonhuman/u19361-allen-hdd/results/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys/DMD1/red/phase_0/lib_ab4a70858e/lib_ab4a70858e__delay_0.0__dur_0.1.h5
