unit_id,delay,duration,abs_max_value
0,0.0,0.0,0.0799400731921196
0,0.0,0.1,0.0799400731921196
0,0.0,0.2,0.10023535788059235
0,0.03,0.0,0.090230293571949
0,0.03,0.1,0.090230293571949
0,0.03,0.2,0.08425051718950272
0,0.06,0.0,0.09093911945819855
0,0.06,0.1,0.09093911945819855
0,0.06,0.2,0.08526220917701721
0,0.09,0.0,0.09005122631788254
0,0.09,0.1,0.09005122631788254
0,0.09,0.2,0.08305829763412476
0,0.12,0.0,0.09063027799129486
0,0.12,0.1,0.09063027799129486
0,0.12,0.2,0.08578402549028397
0,0.15,0.0,0.07569324970245361
0,0.15,0.1,0.07569324970245361
0,0.15,0.2,0.07918167859315872
1,0.0,0.0,0.08303653448820114
1,0.0,0.1,0.08303653448820114
1,0.0,0.2,0.08488742262125015
1,0.03,0.0,0.07864678651094437
1,0.03,0.1,0.07864678651094437
1,0.03,0.2,0.09085233509540558
1,0.06,0.0,0.08850418776273727
1,0.06,0.1,0.08850418776273727
1,0.06,0.2,0.09501991420984268
1,0.09,0.0,0.09517206251621246
1,0.09,0.1,0.09517206251621246
1,0.09,0.2,0.0835999920964241
1,0.12,0.0,0.09703291952610016
1,0.12,0.1,0.09703291952610016
1,0.12,0.2,0.08167078346014023
1,0.15,0.0,0.09310246258974075
1,0.15,0.1,0.09310246258974075
1,0.15,0.2,0.08552045375108719
10,0.0,0.0,0.09082653373479843
10,0.0,0.1,0.09082653373479843
10,0.0,0.2,0.07679960131645203
10,0.03,0.0,0.08230770379304886
10,0.03,0.1,0.08230770379304886
10,0.03,0.2,0.07902352511882782
10,0.06,0.0,0.08556169271469116
10,0.06,0.1,0.08556169271469116
10,0.06,0.2,0.08722639083862305
10,0.09,0.0,0.08594267070293427
10,0.09,0.1,0.08594267070293427
10,0.09,0.2,0.08338221162557602
10,0.12,0.0,0.08467879891395569
10,0.12,0.1,0.08467879891395569
10,0.12,0.2,0.09205673635005951
10,0.15,0.0,0.09651683270931244
10,0.15,0.1,0.09651683270931244
10,0.15,0.2,0.09540044516324997
100,0.0,0.0,0.08501262217760086
100,0.0,0.1,0.08501262217760086
100,0.0,0.2,0.1108669713139534
100,0.03,0.0,0.09309358894824982
100,0.03,0.1,0.09309358894824982
100,0.03,0.2,0.12662337720394135
100,0.06,0.0,0.11174054443836212
100,0.06,0.1,0.11174054443836212
100,0.06,0.2,0.1314021497964859
100,0.09,0.0,0.12327848374843597
100,0.09,0.1,0.12327848374843597
100,0.09,0.2,0.13618700206279755
100,0.12,0.0,0.13628695905208588
100,0.12,0.1,0.13628695905208588
100,0.12,0.2,0.1441672444343567
100,0.15,0.0,0.15674588084220886
100,0.15,0.1,0.15674588084220886
100,0.15,0.2,0.16558247804641724
101,0.0,0.0,0.08330195397138596
101,0.0,0.1,0.08330195397138596
101,0.0,0.2,0.11637117713689804
101,0.03,0.0,0.09634243696928024
101,0.03,0.1,0.09634243696928024
101,0.03,0.2,0.14174823462963104
101,0.06,0.0,0.13990932703018188
